iteration,owner_loss,other_loss,u1,u2,u3
16,0.76,0.73,10459.0,9114.0,7827.0
16,0.76,0.74,10107.0,7945.0,9420.0
16,0.76,0.75,10605.0,8912.0,8598.0
16,0.76,0.76,10587.0,8989.0,9012.0
16,0.76,0.77,9665.0,9353.0,9481.0
16,0.76,0.78,10625.0,8714.0,9354.0
16,0.76,0.79,11141.0,8676.0,8876.0
16,0.76,0.8,11013.0,9303.0,8913.0
16,0.76,0.81,11894.0,8714.0,8403.0
16,0.76,0.8200000000000001,11064.0,9253.0,9511.0
16,0.76,0.8300000000000001,11155.0,10202.0,9354.0
16,0.76,0.8400000000000001,10724.0,11322.0,9633.0
16,0.76,0.8500000000000001,11529.0,9395.0,10793.0
16,0.76,0.8600000000000001,12506.0,9561.0,9691.0
16,0.76,0.8700000000000001,12690.0,8635.0,9743.0
16,0.76,0.88,11681.0,9771.0,11456.0
16,0.76,0.89,12013.0,10193.0,11868.0
16,0.76,0.9,12386.0,9517.0,11976.0
17,0.77,0.6,9226.0,8347.0,7349.0
17,0.77,0.61,11226.0,6766.0,6866.0
17,0.77,0.62,9470.0,8271.0,7222.0
17,0.77,0.63,9371.0,8076.0,7378.0
17,0.77,0.64,10705.0,9249.0,7056.0
17,0.77,0.65,9442.0,8887.0,7652.0
17,0.77,0.66,10884.0,8254.0,7386.0
17,0.77,0.6699999999999999,9447.0,8022.0,8455.0
17,0.77,0.6799999999999999,10547.0,9345.0,6956.0
17,0.77,0.69,9417.0,9018.0,8361.0
17,0.77,0.7,10214.0,8572.0,7999.0
17,0.77,0.71,10350.0,8889.0,7586.0
17,0.77,0.72,10009.0,9214.0,8318.0
17,0.77,0.73,11667.0,7144.0,8512.0
17,0.77,0.74,11194.0,8736.0,7158.0
17,0.77,0.75,11512.0,7548.0,8806.0
17,0.77,0.76,10864.0,8687.0,8993.0
17,0.77,0.77,11124.0,8853.0,8298.0
17,0.77,0.78,10875.0,8643.0,9299.0
17,0.77,0.79,10689.0,9432.0,9207.0
17,0.77,0.8,11247.0,8621.0,9553.0
17,0.77,0.81,11004.0,9645.0,9135.0
17,0.77,0.8200000000000001,11338.0,9867.0,9108.0
17,0.77,0.8300000000000001,10698.0,10250.0,9860.0
17,0.77,0.8400000000000001,12008.0,9179.0,10369.0
17,0.77,0.8500000000000001,11774.0,10252.0,10398.0
17,0.77,0.8600000000000001,11736.0,9886.0,10424.0
17,0.77,0.8700000000000001,11290.0,10185.0,10350.0
17,0.77,0.88,12567.0,10423.0,10449.0
17,0.77,0.89,13122.0,9290.0,10831.0
17,0.77,0.9,12149.0,11134.0,10809.0
18,0.78,0.6,10059.0,8755.0,6416.0
18,0.78,0.61,10848.0,7224.0,6515.0
18,0.78,0.62,9665.0,9179.0,6837.0
18,0.78,0.63,10865.0,8700.0,6440.0
18,0.78,0.64,10709.0,7077.0,7735.0
18,0.78,0.65,9383.0,8922.0,6982.0
18,0.78,0.66,11132.0,8235.0,7730.0
18,0.78,0.6699999999999999,10298.0,8934.0,6542.0
18,0.78,0.6799999999999999,10630.0,7369.0,8121.0
18,0.78,0.69,10749.0,9208.0,6903.0
18,0.78,0.7,10468.0,7641.0,8529.0
18,0.78,0.71,9354.0,8859.0,8662.0
18,0.78,0.72,9160.0,9367.0,8801.0
18,0.78,0.73,9977.0,9355.0,8384.0
18,0.78,0.74,10192.0,9030.0,8394.0
18,0.78,0.75,10806.0,9269.0,7246.0
18,0.78,0.76,11431.0,7704.0,8335.0
18,0.78,0.77,10606.0,9106.0,9114.0
18,0.78,0.78,10880.0,9219.0,9011.0
18,0.78,0.79,10572.0,9132.0,9399.0
18,0.78,0.8,10896.0,9023.0,8915.0
18,0.78,0.81,10914.0,9638.0,9067.0
18,0.78,0.8200000000000001,12187.0,8390.0,9011.0
18,0.78,0.8300000000000001,11396.0,9664.0,9213.0
18,0.78,0.8400000000000001,12203.0,9188.0,9738.0
18,0.78,0.8500000000000001,11495.0,10576.0,9452.0
18,0.78,0.8600000000000001,11559.0,10574.0,10499.0
18,0.78,0.8700000000000001,12183.0,10239.0,10379.0
18,0.78,0.88,11417.0,10417.0,11399.0
18,0.78,0.89,12889.0,9628.0,11022.0
18,0.78,0.9,12488.0,11219.0,11460.0
19,0.79,0.6,9580.0,8038.0,6839.0
19,0.79,0.61,10204.0,7980.0,7219.0
19,0.79,0.62,9824.0,8246.0,6821.0
19,0.79,0.63,9258.0,8213.0,8177.0
19,0.79,0.64,11271.0,6587.0,7939.0
19,0.79,0.65,9964.0,8982.0,6917.0
19,0.79,0.66,11611.0,7634.0,7124.0
19,0.79,0.6699999999999999,8333.0,9561.0,8417.0
19,0.79,0.6799999999999999,9329.0,8764.0,8579.0
19,0.79,0.69,9996.0,9305.0,8039.0
19,0.79,0.7,10611.0,8286.0,7639.0
19,0.79,0.71,10410.0,9069.0,8233.0
19,0.79,0.72,10988.0,8786.0,7631.0
19,0.79,0.73,10107.0,8603.0,8763.0
19,0.79,0.74,10239.0,9473.0,8468.0
19,0.79,0.75,10897.0,9089.0,8440.0
19,0.79,0.76,10197.0,9407.0,8847.0
19,0.79,0.77,11130.0,8526.0,9063.0
19,0.79,0.78,11196.0,8894.0,8953.0
19,0.79,0.79,11107.0,8445.0,9313.0
19,0.79,0.8,10751.0,8642.0,10023.0
19,0.79,0.81,11074.0,9985.0,8774.0
19,0.79,0.8200000000000001,11204.0,9304.0,9546.0
19,0.79,0.8300000000000001,11544.0,9444.0,9667.0
19,0.79,0.8400000000000001,11783.0,9253.0,10159.0
19,0.79,0.8500000000000001,11671.0,10250.0,10421.0
19,0.79,0.8600000000000001,12019.0,10309.0,10184.0
19,0.79,0.8700000000000001,11487.0,10514.0,11070.0
19,0.79,0.88,12406.0,10238.0,10775.0
19,0.79,0.89,12592.0,10003.0,11640.0
19,0.79,0.9,12453.0,10858.0,11095.0
20,0.8,0.6,10403.0,8073.0,6200.0
20,0.8,0.61,9350.0,7795.0,6930.0
20,0.8,0.62,10189.0,8261.0,7154.0
20,0.8,0.63,11446.0,7774.0,7277.0
20,0.8,0.64,9663.0,8466.0,6973.0
20,0.8,0.65,9955.0,8352.0,6574.0
20,0.8,0.66,9862.0,8669.0,7291.0
20,0.8,0.6699999999999999,10554.0,9293.0,7776.0
20,0.8,0.6799999999999999,10471.0,8753.0,8210.0
20,0.8,0.69,10165.0,8080.0,7774.0
20,0.8,0.7,10799.0,7177.0,7525.0
20,0.8,0.71,10171.0,8903.0,7719.0
20,0.8,0.72,10101.0,7993.0,9141.0
20,0.8,0.73,11312.0,8419.0,7427.0
20,0.8,0.74,10731.0,9522.0,7812.0
20,0.8,0.75,9959.0,9675.0,8802.0
20,0.8,0.76,11870.0,8031.0,8488.0
20,0.8,0.77,11819.0,8856.0,7980.0
20,0.8,0.78,11865.0,7564.0,9118.0
20,0.8,0.79,10878.0,9327.0,9126.0
20,0.8,0.8,11232.0,8987.0,9259.0
20,0.8,0.81,11472.0,9779.0,8766.0
20,0.8,0.8200000000000001,11381.0,9568.0,9603.0
20,0.8,0.8300000000000001,12068.0,10288.0,9118.0
20,0.8,0.8400000000000001,12989.0,8648.0,8832.0
20,0.8,0.8500000000000001,12449.0,10249.0,9395.0
20,0.8,0.8600000000000001,12191.0,10433.0,9635.0
20,0.8,0.8700000000000001,12167.0,9522.0,11167.0
20,0.8,0.88,13203.0,9272.0,11389.0
20,0.8,0.89,13996.0,9410.0,9918.0
20,0.8,0.9,12869.0,10814.0,9895.0
21,0.81,0.6,12121.0,6355.0,6621.0
21,0.81,0.61,9502.0,8022.0,6596.0
21,0.81,0.62,9066.0,8465.0,8185.0
21,0.81,0.63,10566.0,8139.0,7378.0
21,0.81,0.64,10253.0,9432.0,6694.0
21,0.81,0.65,10023.0,8962.0,7645.0
21,0.81,0.66,9342.0,9541.0,7559.0
21,0.81,0.6699999999999999,11260.0,9546.0,6667.0
21,0.81,0.6799999999999999,12373.0,7793.0,7379.0
21,0.81,0.69,10491.0,8614.0,7632.0
21,0.81,0.7,9748.0,8979.0,8196.0
21,0.81,0.71,10525.0,9357.0,7354.0
21,0.81,0.72,11403.0,7700.0,8107.0
21,0.81,0.73,11151.0,8943.0,7852.0
21,0.81,0.74,11564.0,9341.0,7625.0
21,0.81,0.75,10578.0,9124.0,9064.0
21,0.81,0.76,10664.0,8591.0,9531.0
21,0.81,0.77,11887.0,8851.0,8182.0
21,0.81,0.78,10120.0,9602.0,9309.0
21,0.81,0.79,10907.0,9533.0,8957.0
21,0.81,0.8,11016.0,9428.0,9366.0
21,0.81,0.81,12262.0,9288.0,8612.0
21,0.81,0.8200000000000001,12341.0,9215.0,8936.0
21,0.81,0.8300000000000001,11753.0,9352.0,10179.0
21,0.81,0.8400000000000001,11944.0,10312.0,9181.0
21,0.81,0.8500000000000001,12122.0,9280.0,9940.0
21,0.81,0.8600000000000001,12857.0,9944.0,9786.0
21,0.81,0.8700000000000001,12127.0,10881.0,10332.0
21,0.81,0.88,12811.0,9924.0,10463.0
21,0.81,0.89,14189.0,10658.0,9666.0
21,0.81,0.9,12804.0,10571.0,10998.0
22,0.8200000000000001,0.6,9280.0,9807.0,6569.0
22,0.8200000000000001,0.61,9076.0,7442.0,7796.0
22,0.8200000000000001,0.62,10772.0,6991.0,6679.0
22,0.8200000000000001,0.63,11059.0,8756.0,6262.0
22,0.8200000000000001,0.64,12628.0,7521.0,6337.0
22,0.8200000000000001,0.65,11588.0,7369.0,6883.0
22,0.8200000000000001,0.66,9804.0,7668.0,8031.0
22,0.8200000000000001,0.6699999999999999,10469.0,8956.0,7268.0
22,0.8200000000000001,0.6799999999999999,10408.0,9180.0,7668.0
22,0.8200000000000001,0.69,11262.0,8058.0,7510.0
22,0.8200000000000001,0.7,11823.0,8954.0,6931.0
22,0.8200000000000001,0.71,10661.0,8566.0,8698.0
22,0.8200000000000001,0.72,11373.0,8978.0,7969.0
22,0.8200000000000001,0.73,11060.0,8715.0,8356.0
22,0.8200000000000001,0.74,12092.0,8372.0,7987.0
22,0.8200000000000001,0.75,11946.0,9215.0,7772.0
22,0.8200000000000001,0.76,10977.0,8590.0,8807.0
22,0.8200000000000001,0.77,12122.0,7982.0,8540.0
22,0.8200000000000001,0.78,13077.0,8071.0,7016.0
22,0.8200000000000001,0.79,12525.0,8818.0,8291.0
22,0.8200000000000001,0.8,11866.0,8809.0,9216.0
22,0.8200000000000001,0.81,10850.0,9682.0,9731.0
22,0.8200000000000001,0.8200000000000001,13591.0,7629.0,7610.0
22,0.8200000000000001,0.8300000000000001,13339.0,8267.0,9526.0
22,0.8200000000000001,0.8400000000000001,12900.0,8985.0,8662.0
22,0.8200000000000001,0.8500000000000001,12991.0,9515.0,9843.0
22,0.8200000000000001,0.8600000000000001,13594.0,9352.0,8849.0
22,0.8200000000000001,0.8700000000000001,11848.0,10387.0,11018.0
22,0.8200000000000001,0.88,12145.0,11320.0,10093.0
22,0.8200000000000001,0.89,13121.0,9928.0,11212.0
22,0.8200000000000001,0.9,12978.0,9800.0,11493.0
23,0.8300000000000001,0.6,11445.0,10094.0,5753.0
23,0.8300000000000001,0.61,11354.0,7833.0,6423.0
23,0.8300000000000001,0.62,11658.0,7187.0,6399.0
23,0.8300000000000001,0.63,10699.0,7887.0,6955.0
23,0.8300000000000001,0.64,9946.0,8880.0,6822.0
23,0.8300000000000001,0.65,9509.0,7495.0,8206.0
23,0.8300000000000001,0.66,10924.0,8475.0,7129.0
23,0.8300000000000001,0.6699999999999999,10454.0,8074.0,7743.0
23,0.8300000000000001,0.6799999999999999,9393.0,9125.0,7072.0
23,0.8300000000000001,0.69,12478.0,8018.0,7037.0
23,0.8300000000000001,0.7,10112.0,8328.0,7958.0
23,0.8300000000000001,0.71,12194.0,8186.0,7573.0
23,0.8300000000000001,0.72,11448.0,8457.0,7913.0
23,0.8300000000000001,0.73,10680.0,9395.0,8443.0
23,0.8300000000000001,0.74,11032.0,8989.0,8603.0
23,0.8300000000000001,0.75,11260.0,8498.0,8906.0
23,0.8300000000000001,0.76,10050.0,9085.0,9515.0
23,0.8300000000000001,0.77,12152.0,9234.0,8107.0
23,0.8300000000000001,0.78,11838.0,9263.0,8545.0
23,0.8300000000000001,0.79,11861.0,8384.0,9420.0
23,0.8300000000000001,0.8,11837.0,9379.0,8791.0
23,0.8300000000000001,0.81,12391.0,9135.0,8995.0
23,0.8300000000000001,0.8200000000000001,11567.0,9286.0,9968.0
23,0.8300000000000001,0.8300000000000001,12370.0,9836.0,9473.0
23,0.8300000000000001,0.8400000000000001,13611.0,9222.0,9164.0
23,0.8300000000000001,0.8500000000000001,12111.0,9668.0,10365.0
23,0.8300000000000001,0.8600000000000001,13452.0,9626.0,9755.0
23,0.8300000000000001,0.8700000000000001,12513.0,9935.0,10628.0
23,0.8300000000000001,0.88,12914.0,10491.0,10644.0
23,0.8300000000000001,0.89,14261.0,10324.0,9887.0
23,0.8300000000000001,0.9,14985.0,9272.0,9346.0
24,0.8400000000000001,0.6,11165.0,8664.0,5991.0
24,0.8400000000000001,0.61,9628.0,7676.0,7065.0
24,0.8400000000000001,0.62,11140.0,9568.0,6375.0
24,0.8400000000000001,0.63,11122.0,9575.0,6378.0
24,0.8400000000000001,0.64,12199.0,8248.0,6850.0
24,0.8400000000000001,0.65,10275.0,7927.0,7097.0
24,0.8400000000000001,0.66,11243.0,7749.0,6693.0
24,0.8400000000000001,0.6699999999999999,10395.0,10096.0,6468.0
24,0.8400000000000001,0.6799999999999999,11810.0,8645.0,6828.0
24,0.8400000000000001,0.69,11007.0,8273.0,7955.0
24,0.8400000000000001,0.7,11306.0,9812.0,6537.0
24,0.8400000000000001,0.71,11167.0,9182.0,7186.0
24,0.8400000000000001,0.72,12161.0,8843.0,6774.0
24,0.8400000000000001,0.73,10705.0,9071.0,8554.0
24,0.8400000000000001,0.74,11964.0,8971.0,7599.0
24,0.8400000000000001,0.75,12421.0,8843.0,7609.0
24,0.8400000000000001,0.76,10998.0,9491.0,8553.0
24,0.8400000000000001,0.77,11798.0,9292.0,8334.0
24,0.8400000000000001,0.78,11368.0,9091.0,8892.0
24,0.8400000000000001,0.79,11885.0,9283.0,8600.0
24,0.8400000000000001,0.8,13489.0,7995.0,8490.0
24,0.8400000000000001,0.81,12710.0,8853.0,8708.0
24,0.8400000000000001,0.8200000000000001,12835.0,9146.0,8903.0
24,0.8400000000000001,0.8300000000000001,13029.0,9840.0,8454.0
24,0.8400000000000001,0.8400000000000001,13060.0,9349.0,9431.0
24,0.8400000000000001,0.8500000000000001,12715.0,9263.0,10418.0
24,0.8400000000000001,0.8600000000000001,13087.0,10093.0,9853.0
24,0.8400000000000001,0.8700000000000001,14451.0,9120.0,9030.0
24,0.8400000000000001,0.88,12792.0,10300.0,10447.0
24,0.8400000000000001,0.89,13292.0,9966.0,11177.0
24,0.8400000000000001,0.9,13099.0,10233.0,11328.0
25,0.8500000000000001,0.6,12571.0,8555.0,5854.0
25,0.8500000000000001,0.61,11987.0,7297.0,6463.0
25,0.8500000000000001,0.62,11273.0,8456.0,7273.0
25,0.8500000000000001,0.63,11205.0,9713.0,6849.0
25,0.8500000000000001,0.64,10192.0,9242.0,7226.0
25,0.8500000000000001,0.65,12203.0,8775.0,6301.0
25,0.8500000000000001,0.66,12064.0,8494.0,5915.0
25,0.8500000000000001,0.6699999999999999,13169.0,7955.0,6771.0
25,0.8500000000000001,0.6799999999999999,12712.0,9311.0,6564.0
25,0.8500000000000001,0.69,12660.0,6990.0,6747.0
25,0.8500000000000001,0.7,11313.0,7811.0,8010.0
25,0.8500000000000001,0.71,14080.0,8185.0,6751.0
25,0.8500000000000001,0.72,10022.0,9686.0,8196.0
25,0.8500000000000001,0.73,11241.0,9644.0,7922.0
25,0.8500000000000001,0.74,11304.0,9175.0,8442.0
25,0.8500000000000001,0.75,11492.0,8926.0,8568.0
25,0.8500000000000001,0.76,11743.0,8666.0,8684.0
25,0.8500000000000001,0.77,12504.0,8479.0,8864.0
25,0.8500000000000001,0.78,12793.0,9319.0,7670.0
25,0.8500000000000001,0.79,13403.0,7986.0,7778.0
25,0.8500000000000001,0.8,12371.0,8873.0,8979.0
25,0.8500000000000001,0.81,12710.0,9179.0,9155.0
25,0.8500000000000001,0.8200000000000001,12938.0,8974.0,9438.0
25,0.8500000000000001,0.8300000000000001,12768.0,10122.0,9075.0
25,0.8500000000000001,0.8400000000000001,13637.0,9255.0,9285.0
25,0.8500000000000001,0.8500000000000001,13804.0,9207.0,9514.0
25,0.8500000000000001,0.8600000000000001,13680.0,9893.0,9682.0
25,0.8500000000000001,0.8700000000000001,13078.0,10288.0,10144.0
25,0.8500000000000001,0.88,13810.0,10078.0,9464.0
25,0.8500000000000001,0.89,13880.0,10489.0,10167.0
25,0.8500000000000001,0.9,14860.0,9110.0,11120.0
26,0.8600000000000001,0.6,11520.0,7768.0,5985.0
26,0.8600000000000001,0.61,10685.0,8418.0,6779.0
26,0.8600000000000001,0.62,9753.0,9552.0,6899.0
26,0.8600000000000001,0.63,11951.0,7841.0,6595.0
26,0.8600000000000001,0.64,12688.0,7581.0,6275.0
26,0.8600000000000001,0.65,10708.0,9596.0,6742.0
26,0.8600000000000001,0.66,12834.0,9088.0,6043.0
26,0.8600000000000001,0.6699999999999999,12563.0,8908.0,6693.0
26,0.8600000000000001,0.6799999999999999,10385.0,8830.0,7384.0
26,0.8600000000000001,0.69,11795.0,8345.0,7100.0
26,0.8600000000000001,0.7,10741.0,8909.0,7940.0
26,0.8600000000000001,0.71,10555.0,9800.0,7181.0
26,0.8600000000000001,0.72,11897.0,8795.0,7084.0
26,0.8600000000000001,0.73,12226.0,9028.0,7927.0
26,0.8600000000000001,0.74,12641.0,8136.0,8183.0
26,0.8600000000000001,0.75,12511.0,9462.0,8293.0
26,0.8600000000000001,0.76,12648.0,8766.0,8352.0
26,0.8600000000000001,0.77,13017.0,8162.0,8186.0
26,0.8600000000000001,0.78,12692.0,9225.0,8342.0
26,0.8600000000000001,0.79,13210.0,9263.0,8037.0
26,0.8600000000000001,0.8,13536.0,9113.0,7862.0
26,0.8600000000000001,0.81,13485.0,8822.0,8061.0
26,0.8600000000000001,0.8200000000000001,12915.0,9432.0,8888.0
26,0.8600000000000001,0.8300000000000001,13830.0,8787.0,8745.0
26,0.8600000000000001,0.8400000000000001,12907.0,9795.0,9673.0
26,0.8600000000000001,0.8500000000000001,13272.0,9220.0,10343.0
26,0.8600000000000001,0.8600000000000001,14669.0,9139.0,8855.0
26,0.8600000000000001,0.8700000000000001,13162.0,10491.0,9940.0
26,0.8600000000000001,0.88,14568.0,9883.0,9285.0
26,0.8600000000000001,0.89,13159.0,10463.0,11353.0
26,0.8600000000000001,0.9,14949.0,9949.0,10245.0
27,0.8700000000000001,0.6,10805.0,9577.0,5441.0
27,0.8700000000000001,0.61,10855.0,9680.0,5641.0
27,0.8700000000000001,0.62,11763.0,7560.0,6907.0
27,0.8700000000000001,0.63,11345.0,8319.0,7797.0
27,0.8700000000000001,0.64,12766.0,8871.0,5861.0
27,0.8700000000000001,0.65,11882.0,7286.0,7558.0
27,0.8700000000000001,0.66,12816.0,7267.0,6625.0
27,0.8700000000000001,0.6699999999999999,12469.0,7341.0,7099.0
27,0.8700000000000001,0.6799999999999999,11519.0,7632.0,8458.0
27,0.8700000000000001,0.69,11648.0,8878.0,7679.0
27,0.8700000000000001,0.7,13668.0,7994.0,6706.0
27,0.8700000000000001,0.71,12932.0,8052.0,7274.0
27,0.8700000000000001,0.72,12172.0,9251.0,7335.0
27,0.8700000000000001,0.73,13082.0,8586.0,6913.0
27,0.8700000000000001,0.74,12076.0,9659.0,7823.0
27,0.8700000000000001,0.75,12623.0,8050.0,8492.0
27,0.8700000000000001,0.76,13549.0,9211.0,7799.0
27,0.8700000000000001,0.77,12434.0,9363.0,8355.0
27,0.8700000000000001,0.78,12078.0,9319.0,8891.0
27,0.8700000000000001,0.79,12314.0,8840.0,8713.0
27,0.8700000000000001,0.8,12596.0,9340.0,8139.0
27,0.8700000000000001,0.81,12760.0,9327.0,9075.0
27,0.8700000000000001,0.8200000000000001,12223.0,9452.0,9599.0
27,0.8700000000000001,0.8300000000000001,12468.0,9756.0,9449.0
27,0.8700000000000001,0.8400000000000001,14081.0,8854.0,8350.0
27,0.8700000000000001,0.8500000000000001,14288.0,8613.0,9831.0
27,0.8700000000000001,0.8600000000000001,13242.0,10072.0,9730.0
27,0.8700000000000001,0.8700000000000001,13798.0,9272.0,10363.0
27,0.8700000000000001,0.88,14032.0,9515.0,10653.0
27,0.8700000000000001,0.89,16112.0,8921.0,9485.0
27,0.8700000000000001,0.9,14922.0,10373.0,10011.0
28,0.88,0.6,10370.0,9319.0,6142.0
28,0.88,0.61,10954.0,9010.0,5769.0
28,0.88,0.62,13482.0,8585.0,6008.0
28,0.88,0.63,10658.0,8722.0,7150.0
28,0.88,0.64,11963.0,6995.0,8000.0
28,0.88,0.65,11483.0,8246.0,6802.0
28,0.88,0.66,12310.0,7689.0,7059.0
28,0.88,0.6699999999999999,11499.0,7828.0,7897.0
28,0.88,0.6799999999999999,11571.0,9641.0,6974.0
28,0.88,0.69,11628.0,10157.0,6482.0
28,0.88,0.7,12674.0,9030.0,6806.0
28,0.88,0.71,12150.0,9054.0,7030.0
28,0.88,0.72,12168.0,8677.0,7630.0
28,0.88,0.73,11939.0,9749.0,6907.0
28,0.88,0.74,12610.0,8478.0,7761.0
28,0.88,0.75,12462.0,9290.0,8289.0
28,0.88,0.76,13660.0,9083.0,7681.0
28,0.88,0.77,13787.0,8696.0,7346.0
28,0.88,0.78,12427.0,8605.0,8561.0
28,0.88,0.79,12980.0,8207.0,9201.0
28,0.88,0.8,13450.0,8829.0,8197.0
28,0.88,0.81,13544.0,8847.0,8818.0
28,0.88,0.8200000000000001,13685.0,9293.0,8491.0
28,0.88,0.8300000000000001,13581.0,9326.0,8917.0
28,0.88,0.8400000000000001,13457.0,9960.0,9074.0
28,0.88,0.8500000000000001,14238.0,9100.0,9153.0
28,0.88,0.8600000000000001,13906.0,9897.0,9108.0
28,0.88,0.8700000000000001,13694.0,10070.0,10052.0
28,0.88,0.88,15056.0,9519.0,9562.0
28,0.88,0.89,14098.0,10553.0,10223.0
28,0.88,0.9,15930.0,9244.0,9924.0
29,0.89,0.6,12642.0,7001.0,5888.0
29,0.89,0.61,13342.0,7594.0,6545.0
29,0.89,0.62,12674.0,7361.0,6867.0
29,0.89,0.63,12233.0,8018.0,8019.0
29,0.89,0.64,13724.0,7449.0,6160.0
29,0.89,0.65,13474.0,8757.0,5820.0
29,0.89,0.66,11777.0,7438.0,7118.0
29,0.89,0.6699999999999999,11684.0,9055.0,7122.0
29,0.89,0.6799999999999999,14059.0,7694.0,5995.0
29,0.89,0.69,11746.0,9662.0,7382.0
29,0.89,0.7,12001.0,8464.0,7665.0
29,0.89,0.71,12773.0,6840.0,7533.0
29,0.89,0.72,13266.0,9062.0,7593.0
29,0.89,0.73,13805.0,8274.0,6909.0
29,0.89,0.74,11894.0,10151.0,7401.0
29,0.89,0.75,12936.0,9243.0,7747.0
29,0.89,0.76,11850.0,10274.0,7938.0
29,0.89,0.77,11858.0,9925.0,8494.0
29,0.89,0.78,13178.0,7915.0,8901.0
29,0.89,0.79,14188.0,8861.0,8277.0
29,0.89,0.8,13446.0,8907.0,8249.0
29,0.89,0.81,12993.0,8746.0,9301.0
29,0.89,0.8200000000000001,13431.0,8435.0,9383.0
29,0.89,0.8300000000000001,13679.0,9855.0,8422.0
29,0.89,0.8400000000000001,15363.0,8395.0,8202.0
29,0.89,0.8500000000000001,13639.0,9413.0,10032.0
29,0.89,0.8600000000000001,15482.0,8739.0,8698.0
29,0.89,0.8700000000000001,14278.0,9749.0,10003.0
29,0.89,0.88,14238.0,10261.0,9788.0
29,0.89,0.89,16684.0,8919.0,9436.0
29,0.89,0.9,15086.0,10014.0,10370.0
30,0.9,0.6,11824.0,9524.0,5548.0
30,0.9,0.61,10796.0,9682.0,6824.0
30,0.9,0.62,13199.0,7602.0,5811.0
30,0.9,0.63,14126.0,8710.0,5518.0
30,0.9,0.64,13278.0,9307.0,6285.0
30,0.9,0.65,13371.0,7754.0,6131.0
30,0.9,0.66,12384.0,8311.0,6658.0
30,0.9,0.6699999999999999,12284.0,8474.0,6705.0
30,0.9,0.6799999999999999,12303.0,8667.0,7317.0
30,0.9,0.69,12604.0,8899.0,6449.0
30,0.9,0.7,12134.0,8570.0,7589.0
30,0.9,0.71,11692.0,8707.0,8296.0
30,0.9,0.72,11456.0,9681.0,7646.0
30,0.9,0.73,12310.0,9557.0,7245.0
30,0.9,0.74,12802.0,9224.0,7238.0
30,0.9,0.75,12749.0,9464.0,8070.0
30,0.9,0.76,14138.0,8451.0,7046.0
30,0.9,0.77,13346.0,9525.0,7663.0
30,0.9,0.78,11768.0,9741.0,8996.0
30,0.9,0.79,12559.0,9212.0,8144.0
30,0.9,0.8,12982.0,9250.0,9004.0
30,0.9,0.81,13893.0,8925.0,8301.0
30,0.9,0.8200000000000001,14562.0,8859.0,8706.0
30,0.9,0.8300000000000001,15218.0,9244.0,8715.0
30,0.9,0.8400000000000001,13487.0,9742.0,9672.0
30,0.9,0.8500000000000001,13829.0,10215.0,9554.0
30,0.9,0.8600000000000001,14203.0,10251.0,9369.0
30,0.9,0.8700000000000001,15317.0,8995.0,9310.0
30,0.9,0.88,14759.0,9896.0,9914.0
30,0.9,0.89,16305.0,9919.0,9091.0
30,0.9,0.9,14745.0,10086.0,10979.0
